scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.9,0.13,3,.06750928395061728459
scenario-01,1.9,0.14,3,.06754088888888888955
scenario-01,2.0,0.05,3,.06759691358024691396
scenario-01,2.0,0.2,3,.06760266666666666839
scenario-01,1.4,0.2,2,.06761561728395061424
scenario-01,1.9,0.01,3,.06764748148148148033
scenario-01,1.6,0.16,1,.06764817283950616981
scenario-01,1.8,0.07,2,.06769008641975308524
scenario-01,2.0,0.15,3,.06769316049382716114
scenario-01,1.7,0.1,2,.06779198765432098711
scenario-01,1.8,0.01,1,.06783383950617283687
scenario-01,2.0,0.04,3,.06792039506172839549
scenario-01,1.5,0.15,2,.06795148148148147985
scenario-01,1.7,0.05,1,.06795293827160493702
scenario-01,1.6,0.17,1,.06799991358024691025
scenario-01,1.5,0.16,2,.06812085185185184985
scenario-01,2.0,0.1,3,.06829982716049382800
scenario-01,1.8,0.02,2,.06833744444444444445
scenario-01,1.8,0.01,2,.06834024691358024681
scenario-01,1.7,0.06,1,.06843228395061728251
scenario-01,1.6,0.18,1,.06851707407407407076
scenario-01,1.6,0.19,1,.06868925925925925566
scenario-01,1.6,0.2,1,.06871974074074073714
scenario-01,1.7,0.07,1,.06873465432098765230
scenario-01,2.0,0.14,3,.06885229629629629665
scenario-01,1.9,0.06,2,.06886566666666666641
scenario-01,1.9,0.02,2,.06900108641975308624
scenario-01,1.7,0.08,1,.06904137037037036844
scenario-01,2.0,0.03,3,.06939281481481481503
scenario-01,1.9,0.07,2,.06945945679012345648
scenario-01,1.5,0.17,2,.06950716049382715807
scenario-01,1.7,0.09,1,.06965883950617283758
scenario-01,2.0,0.11,3,.06967414814814814860
scenario-01,1.9,0.05,2,.06978582716049382679
scenario-01,1.9,0.03,2,.06979864197530864274
scenario-01,1.8,0.11,2,.06986503703703703539
scenario-01,1.7,0.1,1,.06995879012345678781
scenario-01,1.6,0.13,2,.06998806172839506138
scenario-01,2.0,0.13,3,.06999488888888888937
scenario-01,1.8,0.1,2,.07000387654320987527
scenario-01,1.9,0.08,2,.07001323456790123401
scenario-01,1.7,0.11,1,.07019487654320987432
scenario-01,1.9,0.04,2,.07025525925925925909
scenario-01,2.0,0.02,3,.07034950617283950577
scenario-01,2.0,0.05,2,.07036117283950617072
scenario-01,1.9,0.09,2,.07044275308641975248
scenario-01,1.7,0.12,1,.07048149382716049161
scenario-01,1.5,0.18,2,.07061037037037036790
scenario-01,1.8,0.02,1,.07074922222222221904
scenario-01,1.7,0.11,2,.07075729629629629527
scenario-01,1.9,0.1,2,.07078690123456790039
scenario-01,1.9,0.01,2,.07091067901234567824
scenario-01,2.0,0.12,3,.07096254320987654333
scenario-01,1.7,0.13,1,.07097464197530863919
scenario-01,1.6,0.14,2,.07111691358024691293
scenario-01,1.7,0.14,1,.07132982716049382412
scenario-01,2.0,0.06,2,.07134145679012345462
scenario-01,1.7,0.15,1,.07147641975308641638
scenario-01,1.6,0.15,2,.07152479012345678930
scenario-01,2.0,0.07,2,.07157492592592592370
scenario-01,1.8,0.03,1,.07159519753086419520
scenario-01,1.8,0.12,2,.07171299999999999838
scenario-01,2.0,0.02,2,.07179154320987654266
scenario-01,2.0,0.08,2,.07192960493827160272
scenario-01,1.9,0.01,1,.07202791358024691071
scenario-01,1.9,0.02,1,.07206746913580246651
